,"Centre","","Lascahobas","2ème Juampas","La Colline","Ti Campeche","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Village Solidarite","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Barre Dor","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Barre Elmaz","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Gimbal","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Nan Bois de chene","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Source Matte","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Kalewa","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Dalmas","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Sananne Douvanjou","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Grande Savanne","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Jean Poussa","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Fondechene","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Carrefour Dalmas","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Ladegonde","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Nan Boidine","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Lakou Kokoye","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","La Colline","Dokalos","CHW","",""
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Senador","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Bas Bois Miel","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Tirreno","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Calibe","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Corail","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Brutus","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Lagon","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Anba Sceau","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Dos Gros Moulin","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Monnac","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Nan Bois Jaune","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Nan Cabrit","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Bois Pine","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Theresia","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Nan Cafe","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Gros moulin 1","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Gros moulin 2","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Gros Moulin","Gros moulin 3","CHW","-71.888788","18.794904"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Freche","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Pomme Rose","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Dos Gravier","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Lakou","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Plezi","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Katoz","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Dlo Gaye","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Kafe","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Do Pit","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Kat Pyas","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Kouvet","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Gwo Figye","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Fiyet","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Flerimon","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Nan Bosko","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Mare Rouge","Anba Dlo","CHW","-71.924475","18.806411"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Pouly 1","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Montas","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Lot bo Dlo","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Pouly 2","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Nan Cafe","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Pouly 3","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","remy","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Domajor","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Senador","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Anba morne moreau","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Nan gaz","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Rochepable 1","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Roche pable 2","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Roche pable 3","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Trois roches","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","2ème Juampas","Pouly","Nan griye","CHW","-71.874376","18.831169"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Bas SilguePlaton Mango","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Haut Silgue","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Delboue","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Feye","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Nan Fevrier","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Savanne Plate","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Morgotte","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Nan Sable","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Bois Caiman","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Ravine Mangle","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Plaine du Culte","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Caloisse","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Gros Morne","CHW","-71.989919","18.905938"
,"Centre","","Lascahobas","1ère Petit Fond","Petit-Trou","Ferlande","CHW","-71.989919","18.905938"
