,"Ouest","Léogâne","Léogâne","1ère Dessources","Chavannes","CNIGS","948","-72.645656","18.467798"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Dufort","CNIGS","949","-72.630544","18.457864"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Belol","CNIGS","950","-72.662553","18.483073"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Ti Paradis","CNIGS","951","-72.620065","18.49573"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Nan Malgré","CNIGS","952","-72.635169","18.495396"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Chavannes","CNIGS","953","-72.618341","18.47116"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Baussan","CNIGS","954","-72.638587","18.485711"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Morel","CNIGS","955","-72.628855","18.489193"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Dufort","CNIGS","956","-72.618379","18.460159"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Niveau","CNIGS","957","-72.639474","18.498981"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Morel","CNIGS","958","-72.614958","18.484448"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Binot","CNIGS","959","-72.629327","18.478975"
,"Ouest","Léogâne","Léogâne","1ère Dessources","Buteau","CNIGS","960","-72.657922","18.495047"
,"Ouest","Léogâne","Léogâne","2ème Petite Rivière","Fosse","CNIGS","671","-72.637133","18.517847"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Mathieu","CNIGS","1105","-72.58051","18.496078"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Sabouce","CNIGS","1106","-72.600352","18.496701"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","La Pointe","CNIGS","1107","-72.595414","18.49849"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Lompré","CNIGS","1108","-72.607342","18.487532"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Melier","CNIGS","1109","-72.567123","18.514909"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Brache","CNIGS","1110","-72.587256","18.522654"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Dimba","CNIGS","1111","-72.579566","18.479023"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Gabard","CNIGS","1112","-72.580228","18.458159"
,"Ouest","Léogâne","Léogâne","3ème Grande Rivère","Cercey","CNIGS","1113","-72.5778","18.474024"
,"Ouest","Léogâne","Léogâne","6ème Oranger","Chevrine","CNIGS","375","-72.512196","18.434826"
,"Ouest","Léogâne","Léogâne","6ème Oranger","Bergeotte","CNIGS","376","-72.53393","18.439526"
,"Ouest","Léogâne","Léogâne","6ème Oranger","Barbot","CNIGS","377","-72.544042","18.464431"
,"Ouest","Léogâne","Léogâne","6ème Oranger","Royot","CNIGS","378","-72.505168","18.449048"
,"Ouest","Léogâne","Léogâne","6ème Oranger","Douyac","CNIGS","379","-72.53145","18.447541"
,"Ouest","Léogâne","Léogâne","7ème Parques","St Barthélemy","CNIGS","985","-72.481574","18.436228"
,"Ouest","Léogâne","Léogâne","8ème Beauséjour","Beaupant","CNIGS","2249","-72.512514","18.418637"
,"Ouest","Léogâne","Léogâne","8ème Beauséjour","Campan","CNIGS","2250","-72.506157","18.416593"
,"Ouest","Léogâne","Léogâne","8ème Beauséjour","Lafond","CNIGS","2251","-72.457246","18.426565"
,"Ouest","Léogâne","Léogâne","8ème Beauséjour","Buteau","CNIGS","2252","-72.515622","18.416347"
,"Ouest","Léogâne","Léogâne","8ème Beauséjour","Buteau","CNIGS","2253","-72.525404","18.41838"
,"Ouest","Léogâne","Léogâne","9ème Citronniers","Citronier","CNIGS","2733","-72.551346","18.407852"
,"Ouest","Léogâne","Léogâne","9ème Citronniers","Gros Morne","CNIGS","2734","-72.553572","18.413697"
,"Ouest","Léogâne","Léogâne","9ème Citronniers","Gros Morne","CNIGS","2735","-72.55987","18.423993"
,"Ouest","Léogâne","Léogâne","9ème Citronniers","Robe","CNIGS","2736","-72.545871","18.460264"
,"Ouest","Léogâne","Petit-Goâve","11ème  Ravine Sèche","Depaluce","CNIGS","2273","-72.870408","18.364976"
,"Ouest","Léogâne","Petit-Goâve","11ème  Ravine Sèche","Massia","CNIGS","2274","-72.889345","18.409541"
,"Ouest","Léogâne","Petit-Goâve","12ème des Fouques","Clairin","CNIGS","2740","-72.848348","18.366309"
,"Ouest","Léogâne","Petit-Goâve","12ème des Fouques","Cato","CNIGS","2741","-72.820283","18.412618"
,"Ouest","Léogâne","Petit-Goâve","1ère Bino","Baret","CNIGS","276","-72.914282","18.415688"
,"Ouest","Léogâne","Petit-Goâve","1ère Bino","Bineau Noire","CNIGS","277","-72.921079","18.435962"
,"Ouest","Léogâne","Petit-Goâve","1ère Bino","Garde L'Acul","CNIGS","278","-72.899045","18.42431"
,"Ouest","Léogâne","Petit-Goâve","2ème Delatre","Source","CNIGS","2207","-72.978213","18.403299"
,"Ouest","Léogâne","Petit-Goâve","2ème Delatre","Grande Savanne","CNIGS","2208","-72.973695","18.439142"
,"Ouest","Léogâne","Petit-Goâve","2ème Delatre","La Régale","CNIGS","2209","-73.022832","18.440609"
,"Ouest","Léogâne","Petit-Goâve","3ème Trou Chouchou","Nan Plaine","CNIGS","2152","-73.024258","18.456659"
,"Ouest","Léogâne","Petit-Goâve","3ème Trou Chouchou","Soubier","CNIGS","2153","-73.035635","18.453444"
,"Ouest","Léogâne","Petit-Goâve","8ème des Platons","Zabot","CNIGS","2395","-72.942877","18.325104"
,"Ouest","Léogâne","Petit-Goâve","8ème des Platons","Bistouri","CNIGS","2396","-72.924842","18.329624"
,"Ouest","Léogâne","Petit-Goâve","8ème des Platons","Delatre","CNIGS","2397","-72.958049","18.30738"
,"Ouest","Léogâne","Petit-Goâve","9ème des Palmes","Besace","CNIGS","2457","-72.866922","18.311361"
,"Ouest","Léogâne","Petit-Goâve","9ème des Palmes","Palmes","CNIGS","2458","-72.866403","18.289657"
,"Ouest","Léogâne","Grand-Goâve","1ère Tête à Boeuf","Nan Bonhomme","CNIGS","2245","-72.759352","18.382571"
,"Ouest","Léogâne","Grand-Goâve","1ère Tête à Boeuf","Grand Caille","CNIGS","2246","-72.809942","18.396728"
,"Ouest","Léogâne","Grand-Goâve","1ère Tête à Boeuf","Thozin","CNIGS","2247","-72.781528","18.425502"
,"Ouest","Léogâne","Grand-Goâve","1ère Tête à Boeuf","Tapion","CNIGS","2248","-72.827737","18.435413"
,"Ouest","Léogâne","Grand-Goâve","2ème Tête à Boeuf","Picore","CNIGS","2339","-72.79969","18.310498"
,"Ouest","Léogâne","Grand-Goâve","2ème Tête à Boeuf","Picore","CNIGS","2340","-72.782503","18.315195"
,"Ouest","Léogâne","Grand-Goâve","2ème Tête à Boeuf","Tête Boeuf","CNIGS","2341","-72.810965","18.297548"
,"Ouest","Léogâne","Grand-Goâve","2ème Tête à Boeuf","Vali","CNIGS","2342","-72.801256","18.365373"
,"Ouest","Léogâne","Grand-Goâve","2ème Tête à Boeuf","Décan","CNIGS","2343","-72.802622","18.318707"
,"Ouest","Léogâne","Grand-Goâve","3ème Moussambe","La Brousse","CNIGS","539","-72.791028","18.281285"
,"Ouest","Léogâne","Grand-Goâve","4ème Moussambe","Dupera","CNIGS","2352","-72.762952","18.313856"
,"Ouest","Léogâne","Grand-Goâve","4ème Moussambe","Lapal","CNIGS","2353","-72.739548","18.331121"
,"Ouest","Léogâne","Grand-Goâve","4ème Moussambe","Dano","CNIGS","2354","-72.732642","18.366809"
,"Ouest","Léogâne","Grand-Goâve","4ème Moussambe","Béreau","CNIGS","2355","-72.742547","18.307003"
,"Ouest","Léogâne","Grand-Goâve","5ème Grande Colline","Martel","CNIGS","2347","-72.695503","18.369551"
,"Ouest","Léogâne","Grand-Goâve","5ème Grande Colline","Hess","CNIGS","2348","-72.7213","18.35811"
,"Ouest","Léogâne","Grand-Goâve","5ème Grande Colline","David","CNIGS","2349","-72.703892","18.331084"
,"Ouest","Léogâne","Grand-Goâve","5ème Grande Colline","Gérard","CNIGS","2350","-72.68813","18.379036"
,"Ouest","Léogâne","Grand-Goâve","5ème Grande Colline","Lompré","CNIGS","2351","-72.679072","18.355342"
,"Ouest","Léogâne","Grand-Goâve","6ème Grande Colline","Bodin","CNIGS","2426","-72.702759","18.308751"
,"Ouest","Léogâne","Grand-Goâve","6ème Grande Colline","Clavi","CNIGS","2427","-72.723773","18.320203"
,"Ouest","Léogâne","Grand-Goâve","6ème Grande Colline","Bourdon","CNIGS","2428","-72.732431","18.324994"
,"Ouest","Léogâne","Grand-Goâve","6ème Grande Colline","Gilbert","CNIGS","2429","-72.666492","18.343329"
,"Ouest","Léogâne","Grand-Goâve","6ème Grande Colline","Dodron","CNIGS","2430","-72.721323","18.309425"
,"Ouest","Léogâne","Grand-Goâve","6ème Grande Colline","Bazile","CNIGS","2431","-72.705338","18.303913"
,"Ouest","Léogâne","Grand-Goâve","6ème Grande Colline","Gérard","CNIGS","2432","-72.697928","18.318655"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Larot","CNIGS","2258","-72.716392","18.412563"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Mayombé","CNIGS","2259","-72.724231","18.413696"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Mosemberg","CNIGS","2260","-72.742957","18.383226"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Charles","CNIGS","2261","-72.716854","18.370323"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Grand Trou","CNIGS","2262","-72.702199","18.430285"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Dent Puce","CNIGS","2263","-72.702006","18.411378"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Buteau","CNIGS","2264","-72.742131","18.413964"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Bois Néguesse","CNIGS","2265","-72.752851","18.40457"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Picolet","CNIGS","2266","-72.704612","18.358885"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Diny","CNIGS","2267","-72.707687","18.386029"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Dimini","CNIGS","2268","-72.742293","18.387726"
,"Ouest","Léogâne","Grand-Goâve","7ème Gérard","Fauché","CNIGS","2269","-72.735322","18.423764"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Sources Puantes","CNIGS","1922","-72.305974","18.672383"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Lan Jardin","CNIGS","1923","-72.319964","18.753747"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Beauger","CNIGS","1924","-72.30089","18.742573"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Ca Michaud","CNIGS","1925","-72.27482","18.75648"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Lan Jardin","CNIGS","1926","-72.3215","18.748947"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Saint Phard","CNIGS","1927","-72.31366","18.731009"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Pelem","CNIGS","1928","-72.314662","18.804185"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Roches Noires","CNIGS","1929","-72.285182","18.792489"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Poux De Bois","CNIGS","1930","-72.32088","18.787568"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Monoville","CNIGS","1931","-72.299945","18.787068"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Dougé","CNIGS","1932","-72.318392","18.727853"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","10ème des Orangers","Lone","CNIGS","1933","-72.291043","18.73657"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","1ère Belle Fontaine","Bois Lame","CNIGS","2270","-72.129729","18.350835"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","1ère Belle Fontaine","Couma","CNIGS","2271","-72.145776","18.389902"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","1ère Belle Fontaine","Jacot","CNIGS","2272","-72.168617","18.351047"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","1ère Petit Bois","Dumay","CNIGS","1968","-72.199807","18.511937"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","1ère Petit Bois","Santo","CNIGS","1969","-72.239915","18.581731"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","1ère Petit Bois","Galette","CNIGS","1970","-72.211714","18.528845"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Belle Fontaine","Paresseux","CNIGS","2275","-72.02482","18.38849"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Belle Fontaine","Bois Pins","CNIGS","2276","-72.072872","18.350412"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Belle Fontaine","Nan Badaud","CNIGS","2277","-72.018538","18.343529"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Belle Fontaine","Badaud","CNIGS","2278","-72.034941","18.382879"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Belle Fontaine","Savane Genèse","CNIGS","2279","-72.036689","18.328138"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Crochus","Nan Réserve","CNIGS","1070","-72.25753","18.762927"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Crochus","Ca Damier","CNIGS","1071","-72.245724","18.752108"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Crochus","Bouzi","CNIGS","1072","-72.256933","18.714808"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Crochus","Pino","CNIGS","1073","-72.252649","18.741248"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Petit Bois","Piétrox","CNIGS","169","-72.182535","18.552304"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Petit Bois","La Hatte","CNIGS","170","-72.172558","18.535523"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Petit Bois","Coupon","CNIGS","171","-72.191611","18.550119"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Petit Bois","Dube","CNIGS","172","-72.174008","18.54637"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Varreux","Phaton","CNIGS","1942","-72.276085","18.63539"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Varreux","Sibert","CNIGS","1943","-72.309469","18.617738"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Varreux","Moler","CNIGS","1944","-72.287322","18.625674"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Varreux","Beudet","CNIGS","895","-72.223122","18.607138"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Varreux","Santo","CNIGS","896","-72.263355","18.604603"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","2ème Varreux","Tilot","CNIGS","897","-72.256505","18.62426"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","3ème Belle Fontaine","Belle Fontaine","CNIGS","2047","-72.127208","18.454389"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","3ème Belle Fontaine","Diéron","CNIGS","2048","-72.171564","18.496383"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","3ème Belle Fontaine","Coupet","CNIGS","2049","-72.138771","18.437706"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","3ème Petit Bois","Boutin","CNIGS","360","-72.161461","18.608303"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","3ème Petit Bois","Dargout","CNIGS","361","-72.223015","18.588011"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","3ème Petit Bois","Dieuran","CNIGS","362","-72.188475","18.590154"
,"Ouest","Croix des Bouquets","Croix-des-Bouquets","3ème Petit Bois","Cuvier","CNIGS","363","-72.183331","18.582772"
,"Ouest","Croix des Bouquets","Thomazeau","1ère Crochus","Savane Cheval","CNIGS","519","-72.219645","18.691513"
,"Ouest","Croix des Bouquets","Thomazeau","1ère Crochus","Terre Blanche","CNIGS","520","-72.221124","18.71"
